object_type,loc_name,full_name,pf_class,attribute_name,attribute_description,value,value_text,raw_value_text,value_type,unit,readable,data_source_hint
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,adcFR,"Wellenübertragung, DC",[],[],[],list,[],True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,allowCntConstrFilt,Filter für Nebenbedingungen: Erlaube Filterung bzgl. Anzahl kritischer Nebenbedingungen,1,1,1,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,allowMarginFilt,Filter für Nebenbedingungen: Erlaube Filterung bzgl. max. Grenzabstand,1,1,1,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,allowOutDistFacFilt,Filter für Nebenbedingungen: Erlaube Filterung bzgl. Ausfallverteilungsfaktor,1,1,1,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,alpha,Durchschn. Diffusionsfähigkeit,1775.0,1775.0,1775.0,float,mm^2/s,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,appr_modby,Zustimmungsinformation: Verändert durch,,,,str, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,appr_modif,Zustimmungsinformation: Verändert,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,appr_status,Zustimmungsinformation: Status,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,armTyp,Typparameter: Bewehrungsart:AWA:SWA,-1,-1,-1,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,asys,"Installationsbedingungen: Abstand:Berührend:1x Kabeldurchmesser:d <= 0,125 m:0,125 m < d <= 0,25 m:0,25 m < d <= 0,5 m:0,5 m < d <= 1,0 m",0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,B0,Suszeptanz B0,0.0,0.0,0.0,float,uS,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,B0m,B0m,,,,NoneType,,False,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,b0Sbasepu,b0 (Sbase),0.0,0.0,0.0,float,p.u.,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,B1,Suszeptanz B1,298.69000244140625,298.69000244140625,298.69000244140625,float,uS,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,boltResOn,Schraubenverbindung,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,bSbasepu,b (Sbase),0.15800701081752777,0.15800701081752777,0.15800701081752777,float,p.u.,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,bus1,Anschluss i,<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 6.ElmTerm\Cub_3.StaCubic</l3>,<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 6.ElmTerm\Cub_3.StaCubic</l1>>,<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 6.ElmTerm\Cub_3.StaCubic</l1>>,DataObject,StaCubic,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,bus2,Anschluss j,<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 4.ElmTerm\Cub_3.StaCubic</l3>,<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 4.ElmTerm\Cub_3.StaCubic</l1>>,<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 4.ElmTerm\Cub_3.StaCubic</l1>>,DataObject,StaCubic,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,C0,Kapazität C0,0.0,0.0,0.0,float,uF,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,C1,Kapazität C1,0.7922998666763306,0.7922998666763306,0.7922998666763306,float,uF,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_aAtDC,"Wellenübertragung, DC",0.0,0.0,0.0,float,p.u.,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_adcULM,"Wellenübertragung, DC",0.0,0.0,0.0,float,p.u.,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_pa0,"Ergebnisse der Parameterberechnung: A0, Anz. Pole",0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_pa1,"Ergebnisse der Parameterberechnung: A1, Anz. Pole",0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_pa2,"Ergebnisse der Parameterberechnung: A2, Anz. Pole",0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_paULM,"A, Anz. Pole:",0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_pCompi,Kompensation i,,,,NoneType,ElmLnecomp,False,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_pCompj,Kompensation j,,,,NoneType,ElmLnecomp,False,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_pcond,Leitertyp,,,,NoneType,TypCon,False,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_pcoup,Gekoppelte Leitung,,,,NoneType,,False,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_pTadULM,Wellenlaufzeit,0.0,0.0,0.0,float,us,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_ptow,Koppelgruppe,,,,NoneType,"ElmTow,ElmCabsys",False,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_pysULM,Wellenadmittanz,0.0,0.0,0.0,float,S,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_pz0,"Ergebnisse der Parameterberechnung: Z0, Anz. Pole/Nullstellen",0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_pz1,"Ergebnisse der Parameterberechnung: Z1, Anz. Pole/Nullstellen",0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_pz2,"Ergebnisse der Parameterberechnung: Z2, Anz. Pole/Nullstellen",0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_rmsErrorA_ULM,RMS-Fehler von A,,,,NoneType,,False,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_rmsErrorY_ULM,RMS-Fehler von Y,,,,NoneType,,False,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_Ta0,"Ergebnisse der Parameterberechnung: Wellenlaufzeit, Mode 0",1000.0,1000.0,1000.0,float,us,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_Ta1,"Ergebnisse der Parameterberechnung: Wellenlaufzeit, Mode 1",1000.0,1000.0,1000.0,float,us,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_Ta2,"Ergebnisse der Parameterberechnung: Wellenlaufzeit, Mode 2",1000.0,1000.0,1000.0,float,us,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_za0,"Ergebnisse der Parameterberechnung: A0, Anz. Nullstellen",0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_za1,"Ergebnisse der Parameterberechnung: A1, Anz. Nullstellen",0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,c_za2,"Ergebnisse der Parameterberechnung: A2, Anz. Nullstellen",0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ca0dc_rms,"Ergebnisse der Parameterberechnung: Wellenübertragung, DC, Mode 0",0.0,0.0,0.0,float,p.u.,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ca1dc_rms,"Ergebnisse der Parameterberechnung: Wellenübertragung, DC, Mode 1",0.0,0.0,0.0,float,p.u.,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ca2dc_rms,"Ergebnisse der Parameterberechnung: Wellenübertragung, DC, Mode 2",0.0,0.0,0.0,float,p.u.,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cabspacing,Installationsbedingungen: Zwischenraum,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cAllowCntConstrFilt,Filter für Nebenbedingungen: Erlaube Filterung bzgl. Anzahl kritischer Nebenbedingungen,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cAllowMarginFilt,Filter für Nebenbedingungen: Erlaube Filterung bzgl. max. Grenzabstand,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cAllowOutDistFacFilt,Filter für Nebenbedingungen: Erlaube Filterung bzgl. Ausfallverteilungsfaktor,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cb_expsun,Installationsbedingungen: Direktem Sonnenlicht ausgesetzt,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cCab,Leitung ist Kabel,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,CCEarFr,Fehlerdaten Doppelerdschluss: Erdschlusshäufigkeit,0.0,0.0,0.0,float,1/a,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,CCEarProb,Fehlerdaten Doppelerdschluss: Bedingte Wahrscheinlichkeit eines 2. Erdschlusses,0.0,0.0,0.0,float,%,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,CCEarRepMu,Fehlerdaten Doppelerdschluss: Reparaturdauer,0.0,0.0,0.0,float,h,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ccosphi,Definition der Streckenlast: Leistungsfaktor,1.0,1.0,1.0,float, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cdisp_col,Daten für Phasenmatrix Index anzeigen,0,0,['0'],str, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cdisp_row,Daten für Phasenmatrix Zeile anzeigen,0,0,['0'],str, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cDisplayName,Anzeigename,Line 4-6,Line 4-6,Line 4-6,str, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cfshcloc,Kurzschlussort,50.0,50.0,50.0,float,%,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,charact,Charakt.,[],[],[],list, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,chr_name,KKS-Name,,,,str, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ci_model,Leitungsmodell,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ciDist,Entfernung von Einspeisung in Anzahl Knoten,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ciDistAll,Entfernung von Einspeisung in Anzahl Knoten (mit Schaltern),0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ciDistAllRoot,Entfernung von erster Einspeisung in Anzahl Knoten (mit Schaltern),0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ciDistRoot,Entfernung von erster Einspeisung in Anzahl Knoten,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ciEarthed,geerdet,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ciEnergized,versorgt,1,1,1,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ciLater,Lateralindex,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cimRdfId,RDF ID,[],[],[],list, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ciOutaged,Geplanter Ausfall,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cIsSepCntConstrType,Max. Auslastung - Nebenbedingung für Ausfälle: Separater Nebenbedingungstyp,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cIsSepCntMaxAllowedLoading,Max. Auslastung - Nebenbedingung für Ausfälle: Separate max. erlaubte Auslastung,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cithr,Typparameter: Bemessungs-Kurzschlussstrom des Leiters (1s),0.0,0.0,0.0,float,A,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cka0_rms,Wellenübertragungskonstante,,,,NoneType,,False,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cka1_rms,Wellenübertragungskonstante,,,,NoneType,,False,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cka2_rms,Wellenübertragungskonstante,,,,NoneType,,False,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ckz0_rms,"Ergebnisse der Parameterberechnung: Wellenwiderstand, HF, Mode 0",0.0,0.0,0.0,float,Ohm,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ckz1_rms,"Ergebnisse der Parameterberechnung: Wellenwiderstand, HF, Mode 1",0.0,0.0,0.0,float,Ohm,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,ckz2_rms,"Ergebnisse der Parameterberechnung: Wellenwiderstand, HF, Mode 2",0.0,0.0,0.0,float,Ohm,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,clnedf,Verlegefaktor,0.0,0.0,0.0,float, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cmeth,Alte Referenzmethode,A,A,A,str, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cmethChr,Referenzmethode,A,A,A,str, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cmethChrBs,Referenzmethode,A,A,A,str, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cmethChrNfc,Referenzmethode,B,B,B,str, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cmethChrNfcmv,Referenzmethode,B,B,B,str, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cnm_elm,Line,1.0,1.0,1.0,float,kA,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cnm_typ,Typ,1.0,1.0,1.0,float,kA,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cNrCust,Definition der Streckenlast: Anzahl Kunden,0,0,0,int, ,True,base
line,Line 4-6,\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 4-6.ElmLne,ElmLne,cntConstrType,Max. Auslastung - Nebenbedingung für Ausfälle: Nebenbedingungstyp in Ausfällen:Aus:Weiche Nebenbedingung,0,0,0,int, ,True,base
